program_code,year,placed_count,placed_pref_rank_avg,placed_top_1_pref_count,placed_top_3_pref_count,placed_top_10_pref_count,placed_rank_1_count,placed_rank_2_count,placed_rank_3_count,placed_rank_4_count,placed_rank_5_count,placed_rank_6_count,placed_rank_7_count,placed_rank_8_count,placed_rank_9_count,placed_rank_10_count,placed_rank_11_count,placed_rank_12_count,placed_rank_13_count,placed_rank_14_count,placed_rank_15_count,placed_rank_16_count,placed_rank_17_count,placed_rank_18_count,placed_rank_19_count,placed_rank_20_count,placed_rank_21_count,placed_rank_22_count,placed_rank_23_count,placed_rank_24_count
201290320,2023,7,6.9,1,1,5,1,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107751209,2023,27,5.5,3,10,25,3,4,3,3,1,1,6,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
103150759,2023,63,5.5,7,23,55,7,8,8,6,9,7,5,1,2,2,4,1,1,0,0,0,0,0,1,0,1,0,0,0
102190057,2023,32,2.3,20,22,32,20,0,2,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100650551,2023,41,7.1,2,12,32,2,9,1,4,5,2,2,2,2,3,1,2,2,0,0,1,0,0,1,1,1,0,0,0
110351362,2023,54,6.6,12,20,41,12,2,6,2,6,3,4,0,2,4,3,3,1,1,1,2,0,1,0,0,1,0,0,0
202790559,2023,61,3.7,23,42,58,23,11,8,6,2,1,2,2,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0
106190118,2023,52,5.3,16,25,44,16,5,4,6,1,3,4,2,1,2,2,2,1,0,0,0,0,0,1,0,2,0,0,0
100451939,2023,64,5.8,3,23,55,3,10,10,13,3,2,2,7,1,4,2,2,1,3,0,0,0,0,0,0,1,0,0,0
207590233,2023,9,9.7,0,3,6,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
207590240,2023,7,6.3,0,2,6,0,2,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208450861,2023,8,4.8,1,4,7,1,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208450868,2023,42,3.5,11,29,40,11,10,8,5,1,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
209710115,2023,31,4.2,4,18,29,4,12,2,3,5,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
201950111,2023,7,3.6,0,5,7,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112350958,2023,27,4.8,1,13,24,1,4,8,3,4,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
102951294,2023,52,5.6,12,21,44,12,6,3,6,6,4,2,3,0,2,0,1,2,1,0,1,1,2,0,0,0,0,0,0
107751051,2023,26,5.7,3,13,22,3,8,2,3,2,2,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0
112190137,2023,32,4.4,6,18,31,6,8,4,3,3,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101790107,2023,37,2.2,19,32,36,19,8,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101190412,2023,111,4.2,13,68,103,13,44,11,12,6,6,4,2,1,4,2,1,0,1,0,0,1,2,1,0,0,0,0,0
205850418,2023,42,7.5,4,14,30,4,6,4,3,3,4,3,0,3,0,3,1,2,0,1,1,0,0,1,1,0,1,1,0
205850409,2023,8,6.8,0,1,8,0,0,1,0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201290327,2023,42,3.2,14,28,42,14,9,5,4,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207590247,2023,25,5.8,0,8,22,0,6,2,6,1,3,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
202790558,2023,10,8.2,1,1,6,1,0,0,2,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
202750701,2023,77,3.5,19,49,73,19,17,13,10,6,4,1,2,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
202750694,2023,12,7.7,1,2,9,1,1,0,0,0,2,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
208450917,2023,6,5.3,0,3,6,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208450924,2023,25,5.0,1,10,22,1,5,4,7,0,1,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
209710108,2023,5,6.6,0,1,4,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110390168,2023,54,5.7,10,27,46,10,7,10,3,1,4,3,2,4,2,2,0,0,2,1,0,1,0,1,1,0,0,0,0
205850409,2022,6,9.2,0,1,4,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
201290320,2022,6,8.2,0,1,4,0,1,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
209710115,2022,30,5.3,2,17,27,2,10,5,2,1,2,0,1,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0
202790559,2022,52,5.7,1,18,44,1,12,5,7,13,3,1,0,0,2,2,0,1,1,1,1,1,0,0,0,0,1,0,0
208450861,2022,6,13.0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
107751209,2022,47,8.3,8,14,30,8,3,3,5,2,2,2,1,1,3,2,3,2,0,2,0,2,3,0,1,1,1,0,0
110390168,2022,52,7.3,12,23,37,12,7,4,3,1,3,2,1,1,3,2,0,1,2,4,1,0,0,2,0,0,1,2,0
201290327,2022,34,5.4,1,13,29,1,10,2,8,3,3,0,1,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0
106190118,2022,52,4.0,21,34,48,21,7,6,3,2,1,2,4,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
201990518,2022,46,6.4,7,18,37,7,8,3,6,0,7,2,1,2,1,0,2,1,0,0,1,0,3,1,0,1,0,0,0
202750701,2022,68,4.9,7,24,60,7,10,7,12,18,3,1,0,1,1,4,1,0,0,2,1,0,0,0,0,0,0,0,0
101790107,2022,36,3.4,20,30,33,20,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
101190412,2022,106,4.4,18,69,95,18,36,15,2,4,4,9,4,0,3,3,2,1,0,1,0,2,2,0,0,0,0,0,0
100650551,2022,41,7.2,3,17,31,3,9,5,1,2,0,5,0,2,4,3,0,1,2,0,0,2,0,0,0,0,1,0,1
112190137,2022,31,5.9,2,14,25,2,7,5,4,2,3,0,1,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0
107751051,2022,52,5.5,7,22,46,7,3,12,10,4,4,2,1,2,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0
110351362,2022,52,5.8,15,24,44,15,6,3,3,3,0,0,5,8,1,2,2,1,1,0,0,0,0,0,0,0,1,1,0
202790558,2022,9,7.7,0,3,7,0,1,2,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
102190057,2022,31,6.3,7,14,24,7,4,3,2,1,1,1,1,3,1,1,2,1,0,1,0,1,0,0,1,0,0,0,0
208450868,2022,34,7.6,1,11,22,1,5,5,3,2,3,0,1,1,1,3,3,1,0,2,1,0,2,0,0,0,0,0,0
209710108,2022,6,8.2,0,3,3,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
205850418,2022,34,6.9,2,8,30,2,5,1,7,2,2,4,2,4,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0
202750694,2022,12,9.6,1,2,9,1,0,1,1,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
201950111,2022,8,4.6,0,4,8,0,2,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112350958,2022,26,7.1,3,8,20,3,2,3,4,2,5,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
100451939,2022,62,5.6,6,24,53,6,10,8,10,4,2,4,2,6,1,4,2,1,0,1,0,0,0,1,0,0,0,0,0
102951294,2022,41,7.1,10,18,33,10,3,5,2,2,2,1,2,3,3,1,0,1,0,0,0,0,0,2,1,1,1,0,1
103150759,2022,62,7.5,7,17,44,7,4,6,5,5,4,8,2,2,1,3,2,1,3,1,4,0,3,1,0,0,0,0,0
107751051,2021,52,4.1,6,34,49,6,16,12,2,3,2,4,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
202750701,2021,59,3.7,18,41,54,18,16,7,4,1,4,2,1,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0
107751209,2021,47,5.0,15,25,40,15,5,5,4,2,6,0,2,0,1,0,1,2,1,0,1,0,1,0,0,1,0,0,0
202750694,2021,11,6.7,0,2,10,0,2,0,2,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202790559,2021,27,5.4,5,11,25,5,3,3,1,4,0,1,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
106190118,2021,52,3.9,20,34,49,20,8,6,3,2,1,2,3,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
103150759,2021,62,5.6,10,31,54,10,13,8,2,4,5,3,4,2,3,0,2,0,1,1,0,1,1,1,1,0,0,0,0
110351362,2021,47,5.1,11,23,41,11,7,5,4,2,4,1,4,2,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0
100650551,2021,41,5.4,7,21,34,7,11,3,3,2,2,3,1,2,0,1,0,2,0,2,0,1,0,0,1,0,0,0,0
101190412,2021,103,3.1,31,76,99,31,36,9,9,4,1,6,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
205850418,2021,18,5.6,2,8,16,2,2,4,2,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
102951294,2021,41,6.5,6,17,32,6,5,6,5,4,0,1,2,2,1,0,2,2,1,0,0,0,2,1,0,0,0,0,1
205850409,2021,5,4.4,0,1,5,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112350958,2021,26,5.0,2,9,23,2,4,3,7,4,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
201990518,2021,37,3.5,3,25,37,3,19,3,4,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100451939,2021,52,5.3,15,28,43,15,9,4,1,4,4,3,2,0,1,2,0,1,2,1,0,1,1,0,0,1,0,0,0
101790107,2021,36,3.3,19,26,33,19,3,4,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
110390168,2021,33,5.3,11,17,28,11,4,2,2,2,3,0,2,2,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0
201950111,2021,7,2.9,0,5,7,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202790558,2021,8,10.5,0,2,4,0,1,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
100451939,2020,41,6.1,9,17,33,9,5,3,4,5,0,2,0,2,3,0,3,1,1,0,0,1,1,0,1,0,0,0,0
101790107,2020,31,3.2,19,23,30,19,1,3,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106150389,2020,41,5.1,12,23,35,12,10,1,1,2,2,2,1,1,3,0,2,1,1,0,0,1,1,0,0,0,0,0,0
101190412,2020,103,4.0,27,70,91,27,30,13,8,5,4,2,1,1,0,3,1,1,3,0,0,1,0,1,1,1,0,0,0
205850418,2020,20,5.0,4,11,18,4,2,5,1,2,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
205850409,2020,5,8.4,1,2,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107751209,2020,41,7.1,6,13,31,6,5,2,4,4,1,1,4,2,2,2,1,1,2,1,0,0,0,1,0,1,1,0,0
201990518,2020,37,3.8,5,20,36,5,10,5,7,1,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201950111,2020,7,7.9,1,1,5,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110390168,2020,41,7.8,8,15,27,8,2,5,2,0,3,1,1,2,3,0,4,3,2,0,1,2,1,0,0,1,0,0,0
103150759,2020,62,5.7,14,25,52,14,7,4,5,6,5,4,5,1,1,0,3,0,2,2,0,1,1,1,0,0,0,0,0
110351362,2020,41,5.2,11,15,38,11,3,1,4,3,6,3,3,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
100650551,2020,36,6.3,5,18,28,5,8,5,3,2,1,0,1,2,1,3,0,1,0,0,0,1,0,0,1,1,0,1,0
202750701,2020,51,5.8,6,20,42,6,7,7,6,5,6,2,2,0,1,1,3,2,0,0,0,0,1,1,1,0,0,0,0
202750694,2020,9,7.9,1,2,7,1,1,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
112350958,2020,21,7.5,4,8,14,4,4,0,2,1,0,0,1,1,1,0,0,1,2,2,0,1,1,0,0,0,0,0,0
102951294,2020,31,6.6,4,11,25,4,2,5,4,3,3,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,1,0,0
107751051,2020,41,4.3,10,25,37,10,10,5,1,3,4,2,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
100451939,2019,41,4.2,10,25,38,10,9,6,3,4,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
112350958,2019,21,4.7,3,10,19,3,5,2,3,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
202753494,2019,29,7.4,2,9,24,2,5,2,1,5,1,1,0,5,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0
106150389,2019,41,6.2,7,17,31,7,4,6,6,0,2,4,0,1,1,2,0,5,1,0,0,0,2,0,0,0,0,0,0
205850427,2019,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205850409,2019,4,2.8,0,3,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110351362,2019,26,7.5,6,11,16,6,3,2,1,2,1,0,0,1,0,2,1,0,2,0,2,1,1,0,1,0,0,0,0
100650551,2019,31,3.8,8,19,29,8,8,3,2,2,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
107751051,2019,36,4.0,3,24,34,3,11,10,4,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
102951294,2019,26,5.5,4,13,21,4,3,6,1,6,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
205850418,2019,19,10.0,0,3,12,0,3,0,1,2,0,0,4,0,2,0,1,0,1,1,0,1,1,0,1,0,1,0,0
201950111,2019,3,4.0,0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103150759,2019,62,6.0,8,21,54,8,7,6,7,4,9,4,4,1,4,0,3,0,1,1,1,0,1,0,0,0,1,0,0
107751209,2019,41,7.6,2,14,32,2,9,3,3,3,1,2,5,3,1,0,1,0,0,2,2,0,0,1,1,0,1,1,0
202750694,2019,5,6.4,1,2,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202750701,2019,16,6.7,0,5,12,0,5,0,0,1,1,3,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
201990448,2019,27,7.0,1,7,21,1,4,2,3,1,3,1,4,2,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0
101690098,2024,62,7.3,8,21,42,8,8,5,3,3,5,4,3,2,1,5,6,4,0,0,0,1,1,0,1,1,1,0,0
101690098,2023,52,9.4,5,9,33,5,3,1,1,5,6,3,3,5,1,2,2,3,1,0,2,1,3,0,2,1,1,1,0
101690098,2022,52,8.1,10,20,36,10,6,4,1,2,5,1,2,3,2,1,0,3,1,1,1,1,3,0,3,0,0,2,0
101690098,2021,41,5.6,15,23,32,15,4,4,1,4,1,0,0,1,2,2,0,2,0,2,0,0,0,2,0,1,0,0,0
101690098,2020,41,4.0,19,27,36,19,7,1,2,1,1,1,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0
107410463,2019,52,3.5,25,35,47,25,8,2,1,3,4,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
101690098,2019,41,3.2,20,31,39,20,5,6,0,2,2,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
300111853,2019,5,2.8,3,4,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300111844,2019,2,3.0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111009,2019,8,2.9,4,6,8,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300190352,2019,5,1.8,1,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202110762,2019,72,4.1,18,42,67,18,14,10,8,3,5,3,2,1,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0
107390102,2019,62,5.7,4,26,53,4,5,17,13,4,2,3,2,2,1,1,3,0,2,0,0,1,0,0,0,0,0,1,1
109410599,2019,62,4.5,29,41,56,29,9,3,1,5,1,3,4,1,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0
111610952,2024,47,7.5,3,12,36,3,3,6,1,5,5,4,1,6,2,1,2,3,1,2,0,1,0,0,1,0,0,0,0
104110218,2024,26,6.0,2,10,22,2,6,2,2,2,1,2,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0
109710021,2024,31,9.4,2,5,18,2,1,2,5,3,0,0,0,0,5,0,2,4,0,2,0,3,0,1,0,1,0,0,0
102910031,2024,11,3.4,7,7,10,7,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108410018,2024,31,4.3,9,16,29,9,5,2,4,3,1,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
103110027,2024,21,7.3,1,5,16,1,3,1,4,2,0,3,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
101010097,2024,21,7.3,1,5,16,1,0,4,4,4,0,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0
104810211,2024,47,5.6,12,18,39,12,4,2,5,8,2,1,3,2,0,1,1,1,0,2,2,0,1,0,0,0,0,0,0
110110013,2024,47,4.0,11,22,45,11,7,4,9,5,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
300190465,2024,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102210011,2024,26,5.5,5,9,23,5,3,1,2,3,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
103410148,2024,21,5.2,5,9,18,5,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
107210023,2024,47,5.1,5,21,40,5,7,9,9,3,3,1,3,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0
101110387,2024,21,5.2,2,11,18,2,4,5,1,3,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
103110027,2023,21,6.9,2,8,16,2,4,2,1,1,2,1,1,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,0
103410148,2023,21,8.1,2,7,13,2,2,3,2,0,3,0,0,0,1,0,2,2,1,1,0,0,1,0,0,0,1,0,0
101110387,2023,21,7.7,0,5,17,0,2,3,3,3,2,0,1,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0,0
102910031,2023,10,5.6,0,2,8,0,1,1,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
300190465,2023,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107210023,2023,41,6.8,2,14,32,2,8,4,1,6,3,3,1,2,2,3,0,0,1,2,0,1,1,1,0,0,0,0,0
109710021,2023,31,9.0,5,8,20,5,1,2,1,3,0,3,0,5,0,0,1,1,2,2,0,2,0,0,1,1,0,1,0
101010097,2023,21,9.2,1,3,15,1,1,1,2,1,0,2,2,4,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
110110013,2023,41,5.0,8,21,38,8,5,8,2,4,2,5,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
108410018,2023,31,4.3,10,16,30,10,5,1,2,2,1,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102210011,2023,26,4.4,9,16,23,9,7,0,1,0,1,2,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
111610952,2023,41,6.0,0,9,35,0,3,6,8,9,5,1,2,0,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0
104810211,2023,41,6.7,5,12,33,5,6,1,1,5,4,1,3,4,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0
104110218,2023,26,5.0,3,8,25,3,4,1,3,4,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104110218,2022,21,11.5,1,3,11,1,1,1,1,1,1,2,1,2,0,0,1,0,0,2,0,0,2,2,2,0,0,0,1
300190465,2022,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104810211,2022,41,9.8,2,6,26,2,1,3,2,2,3,3,5,0,5,0,4,3,0,0,1,3,0,0,0,1,2,0,1
102210011,2022,31,3.5,12,17,30,12,4,1,4,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102910031,2022,5,3.6,2,3,5,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103410148,2022,21,7.1,0,6,16,0,2,4,3,3,2,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0
109710021,2022,12,10.4,0,1,7,0,0,1,0,1,0,1,0,3,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
107210023,2022,41,6.0,5,16,34,5,8,3,4,4,2,2,0,4,2,2,0,2,1,0,0,1,0,0,1,0,0,0,0
111610952,2022,31,7.3,0,7,25,0,2,5,1,3,5,2,2,3,2,1,1,0,2,2,0,0,0,0,0,0,0,0,0
108410018,2022,41,5.9,3,17,33,3,12,2,7,2,3,0,2,1,1,5,0,0,0,0,0,0,1,0,1,0,0,1,0
110110013,2022,41,8.0,7,15,31,7,5,3,1,2,5,3,1,3,1,0,0,0,0,0,4,1,0,0,0,1,2,1,1
101110387,2022,21,7.7,1,3,15,1,1,1,5,3,2,1,0,1,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0
101010097,2022,21,6.6,0,5,18,0,3,2,1,6,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
103110027,2022,12,11.8,0,2,6,0,0,2,1,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0
300190465,2021,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110110013,2021,41,4.8,11,23,36,11,5,7,2,3,6,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0
101010097,2021,14,4.4,5,8,13,5,2,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200510031,2021,12,2.3,9,10,12,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104110218,2021,21,7.5,2,7,15,2,5,0,2,2,1,0,0,0,3,0,1,1,1,1,0,0,1,0,1,0,0,0,0
101110387,2021,21,7.0,2,7,17,2,3,2,1,2,2,1,0,2,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0
103110027,2021,14,7.8,1,4,11,1,1,2,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
108410018,2021,41,5.0,7,21,37,7,8,6,3,3,3,2,1,2,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0
104810211,2021,41,5.9,5,18,34,5,7,6,7,1,1,2,1,3,1,2,1,0,0,1,1,0,0,1,0,1,0,0,0
111610952,2021,31,5.2,4,15,27,4,8,3,2,3,3,2,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
102910031,2021,3,4.7,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109710021,2021,10,10.2,0,2,5,0,0,2,0,0,1,0,1,1,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0
107210023,2021,41,6.4,9,20,32,9,8,3,5,2,1,0,0,2,2,3,0,1,0,0,0,0,0,0,0,3,1,1,0
103410148,2021,13,7.2,1,4,10,1,3,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
200510049,2021,2,7.0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102210011,2021,41,4.2,15,26,38,15,2,9,1,2,1,4,1,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
111610952,2020,31,7.0,2,11,23,2,0,9,3,1,4,3,0,0,1,1,3,0,1,0,1,1,0,0,0,0,0,1,0
104810211,2020,41,7.3,4,14,30,4,6,4,3,2,4,3,1,2,1,1,0,0,2,4,1,2,1,0,0,0,0,0,0
108410018,2020,41,7.5,5,14,30,5,5,4,2,3,4,1,1,2,3,3,1,1,1,0,0,1,1,1,1,0,0,1,0
109710021,2020,5,4.0,0,2,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101010097,2020,9,10.2,0,1,6,0,1,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
107210023,2020,41,7.1,5,14,30,5,3,6,7,4,3,0,0,1,1,1,0,3,1,1,0,2,1,0,0,0,0,1,1
103110027,2020,3,3.7,2,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103410148,2020,11,4.3,1,7,10,1,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104110218,2020,18,8.1,2,5,12,2,1,2,2,0,1,0,1,0,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0
200510049,2020,2,5.5,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101110387,2020,7,6.1,1,3,6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110110013,2020,41,6.4,5,18,31,5,5,8,3,2,4,1,3,0,0,2,2,0,2,1,2,0,0,0,0,0,0,0,1
200510031,2020,12,1.9,9,10,12,9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102210011,2020,41,6.7,8,16,34,8,6,2,1,3,2,5,1,3,3,0,2,0,1,0,1,0,1,0,1,0,0,0,1
102910031,2020,6,9.2,1,2,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
108410018,2019,41,5.5,8,14,35,8,3,3,7,1,8,2,3,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
104810211,2019,37,7.7,2,11,24,2,5,4,4,1,2,3,1,0,2,3,4,1,1,1,1,1,0,0,0,0,0,0,1
