program_code,year,placed_pref_uni_devlet_count,placed_pref_uni_vakif_count,placed_pref_uni_kktc_count,placed_pref_uni_yurt_disi_count
208450316,2020,24,134,0,0
208450307,2020,43,385,0,0
208450743,2020,7,35,0,0
203550375,2020,24,58,0,0
206050856,2020,40,31,0,0
204050032,2020,201,114,0,0
108750544,2020,958,11,0,0
108251017,2020,627,11,0,0
104351443,2020,1170,23,0,0
104390105,2020,559,1,0,0
109590015,2020,609,1,0,0
102350381,2020,1151,4,0,0
110390142,2020,1256,6,0,0
106650578,2020,703,42,0,0
101290070,2020,915,4,0,0
103350775,2020,1099,39,9,0
200351709,2020,20,25,0,0
109870235,2020,993,11,7,0
109970207,2020,798,61,0,0
106170287,2020,1406,15,0,0
300250474,2020,0,0,0,0
300250492,2020,36,19,45,0
300850105,2020,7,1,14,0
300150493,2020,0,1,5,0
300150509,2020,43,9,14,0
101370265,2020,799,14,0,0
104790037,2020,1085,18,2,0
205550448,2020,17,27,0,0
200751247,2020,34,82,0,0
204590392,2020,29,309,0,0
208450742,2020,11,20,0,0
204050023,2020,61,43,0,0
108970185,2020,1254,39,0,0
102551305,2020,1331,73,4,0
300450233,2020,14,8,9,1
200690346,2020,11,20,0,0
205850206,2020,47,40,0,0
109252993,2020,829,12,0,0
207451123,2020,26,140,3,0
202456331,2020,25,392,0,0
208750165,2020,30,89,0,0
206850681,2020,152,382,0,0
204050014,2020,139,123,1,0
102690216,2020,642,14,0,0
300250508,2020,12,11,15,0
300450154,2020,63,13,60,0
203051121,2020,88,469,0,0
300390281,2020,0,0,0,0
110670134,2020,544,13,0,0
107390118,2020,805,15,6,0
200752678,2020,19,145,1,0
208910010,2020,195,243,1,0
107790206,2020,344,4,1,0
105350875,2020,639,5,0,0
111750659,2020,783,107,0,0
101150853,2020,623,43,0,0
209210080,2020,65,96,0,0
110910106,2020,76,59,9,0
101150862,2020,427,34,0,0
200290149,2020,187,189,12,0
200651857,2020,29,19,0,0
200651848,2020,7,22,0,0
200690348,2020,35,37,0,0
101370256,2020,990,22,3,0
102190030,2020,606,1,0,0
105190068,2020,487,1,0,0
103050778,2020,848,10,9,0
103990106,2020,509,0,0,0
103650012,2020,884,5,0,0
205850515,2020,128,153,2,0
100770987,2020,541,13,3,0
206410608,2020,147,173,3,0
206410606,2020,43,22,0,0
208550015,2020,62,29,0,0
208550033,2020,428,270,4,0
102790217,2020,693,33,0,0
101451724,2020,13586,325,5,0
101050775,2020,7211,252,22,3
201650017,2020,207,310,2,0
201650044,2020,11,74,0,0
104790050,2020,1015,13,1,0
109272246,2020,868,14,3,0
201050456,2020,297,233,4,0
201050438,2020,19,51,0,0
205550439,2020,13,70,0,0
207450876,2020,8,42,0,0
207450522,2020,30,36,0,0
207450513,2020,1,21,0,0
201290288,2020,0,29,0,0
201290238,2020,120,257,0,0
201250709,2020,21,70,0,0
201450091,2020,70,329,0,0
202353108,2020,24,46,0,0
202453576,2020,11,34,0,0
202456313,2020,21,66,0,0
200751556,2020,14,66,0,0
202550696,2020,19,47,3,0
201751226,2020,0,16,0,0
201751244,2020,20,203,0,0
202752769,2020,103,310,1,0
202751647,2020,120,487,0,0
107250525,2020,439,105,0,0
112910010,2020,701,80,0,0
105951028,2020,768,21,0,0
106450598,2020,1127,9,0,0
106951697,2020,548,48,0,0
107050218,2020,689,28,0,0
108950224,2020,1238,30,0,0
103290212,2020,566,16,3,0
106051352,2020,1313,15,1,0
107690200,2020,746,19,13,0
108190131,2020,740,6,3,0
203150979,2020,17,51,0,0
203150988,2020,65,451,3,0
203150325,2020,88,604,0,0
204551776,2020,11,83,0,0
204590389,2020,0,18,0,0
204751862,2020,9,49,0,0
208150188,2020,80,190,0,0
208150152,2020,11,13,0,0
206850672,2020,49,116,0,0
206850715,2020,45,270,0,0
205052485,2020,106,500,1,0
205052979,2020,81,255,0,0
105690478,2020,9489,806,3,0
206290197,2020,37,296,0,0
206250457,2020,11,47,0,0
208910011,2020,28,18,0,0
204150755,2020,18,44,0,0
204150904,2020,122,339,0,0
203590177,2020,96,214,2,0
203550384,2020,27,20,0,0
206050874,2020,97,170,0,0
206050847,2020,66,121,0,0
106470496,2020,1269,5,0,0
107090077,2020,710,27,3,0
105370313,2020,857,16,2,0
104370801,2020,1189,12,6,0
200390120,2020,90,56,0,0
109850725,2020,812,7,0,0
101850264,2020,1032,9,0,0
101690103,2020,578,7,0,0
101290073,2020,658,0,4,0
105290034,2020,1208,10,3,0
109950257,2020,701,56,0,0
106150583,2020,1243,16,0,0
106870265,2020,497,7,0,0
102370173,2020,1198,10,0,0
101870205,2020,1441,11,0,0
103390114,2020,1094,14,2,0
300350331,2020,33,15,68,0
300350491,2020,13,21,36,0
300850089,2020,36,0,9,0
300150518,2020,1,0,8,0
300590394,2020,14,20,25,0
300550568,2020,88,23,106,0
301390061,2020,85,63,112,0
101370256,2019,930,9,0,0
102370173,2019,1304,23,0,0
106051352,2019,1489,7,0,0
208750192,2019,133,559,0,0
200690348,2019,27,145,1,0
200690349,2019,23,55,0,0
201050447,2019,23,54,3,0
107690200,2019,715,22,0,0
200651848,2019,23,10,4,0
200651866,2019,33,105,0,0
200651857,2019,18,17,0,0
201050465,2019,144,197,5,0
200290139,2019,37,150,2,0
200290149,2019,32,246,0,0
203051139,2019,20,256,0,0
101150862,2019,426,52,0,0
101150853,2019,746,78,0,0
109490179,2019,794,77,2,0
203150979,2019,17,73,0,0
111750659,2019,892,56,0,0
105350875,2019,671,17,0,0
101870205,2019,1303,8,1,0
203150988,2019,52,613,0,0
107790206,2019,407,6,2,0
107390118,2019,936,12,0,0
110670134,2019,579,18,2,0
103390114,2019,1115,45,0,0
203150325,2019,97,808,3,0
203051121,2019,42,264,1,0
301010205,2019,15,0,2,0
107050254,2019,943,12,0,0
204551776,2019,4,25,0,0
300450154,2019,62,15,20,0
103550967,2019,739,30,0,0
300250508,2019,0,0,0,0
204050014,2019,169,126,0,0
204551819,2019,134,517,1,0
206850681,2019,2,183,0,0
203350165,2019,4,22,0,0
208750165,2019,20,82,0,0
202456331,2019,105,385,0,0
200651875,2019,24,146,0,0
204751862,2019,46,63,0,0
204770083,2019,2,8,0,0
208150188,2019,45,138,0,0
207451123,2019,3,51,0,0
109252993,2019,841,19,5,0
205850206,2019,30,25,0,0
300250517,2019,10,0,18,0
200690346,2019,17,11,0,0
300450233,2019,0,0,0,0
102551305,2019,1128,38,3,0
106490148,2019,1167,14,2,0
208150152,2019,6,17,0,1
203350059,2019,66,425,1,0
203350420,2019,8,44,0,0
108970185,2019,1131,85,3,0
204050023,2019,65,32,0,0
208450742,2019,1,56,0,0
103150017,2019,935,106,5,0
206850672,2019,30,65,0,0
203350174,2019,17,173,0,0
202751586,2019,4,30,0,0
105651058,2019,654,176,8,0
206850715,2019,8,86,0,0
206870067,2019,45,267,0,0
200751247,2019,25,36,0,0
201450116,2019,0,31,0,0
205550448,2019,21,13,0,0
200690347,2019,0,16,0,0
205052485,2019,135,559,0,0
104790037,2019,1104,15,0,0
101370265,2019,691,3,0,1
300350331,2019,58,5,20,0
205052979,2019,65,251,0,0
301010203,2019,65,3,16,0
300351011,2019,77,20,45,0
105690478,2019,9036,1113,9,0
301010204,2019,6,4,26,0
300550453,2019,15,4,31,0
300150509,2019,4,20,23,0
201650035,2019,21,18,0,0
206290197,2019,23,293,0,0
300150493,2019,14,0,10,0
300450145,2019,3,1,24,0
300250492,2019,53,18,25,0
103670149,2019,987,8,1,0
206250457,2019,8,14,0,0
300250474,2019,1,3,7,0
208590032,2019,9,31,0,0
106170287,2019,1526,34,0,0
109970207,2019,983,53,0,0
208910011,2019,33,26,0,0
109870235,2019,1017,3,4,0
200351709,2019,25,9,0,0
203851697,2019,13,24,0,0
300550568,2019,59,23,69,0
204150755,2019,31,74,0,0
203851688,2019,49,9,1,0
103350775,2019,1053,49,0,0
101290070,2019,771,3,1,0
300350491,2019,0,0,0,0
204150904,2019,70,477,3,0
106650578,2019,812,35,0,0
110390142,2019,1367,48,0,0
102350381,2019,1275,9,0,0
300450163,2019,26,1,39,0
109590015,2019,666,1,0,0
104351443,2019,1219,28,0,0
108251017,2019,779,29,0,0
300850098,2019,13,2,14,0
203550384,2019,20,29,0,0
108750544,2019,1008,24,0,0
204050032,2019,158,124,0,0
206050865,2019,10,27,0,0
206410607,2019,37,65,0,0
206050874,2019,35,57,0,0
206050856,2019,8,19,0,0
203550375,2019,176,233,0,0
208910064,2019,317,438,4,0
205850199,2019,46,108,4,0
206050847,2019,62,143,0,0
208450743,2019,8,34,0,0
208450307,2019,101,751,1,0
201150067,2019,28,19,0,0
106470496,2019,1222,11,0,0
208450316,2019,61,71,0,0
102090060,2019,523,0,0,0
107090077,2019,745,29,0,0
205052476,2019,24,69,0,0
205052961,2019,13,56,0,0
300850089,2019,12,1,42,0
105370313,2019,815,5,2,0
203851713,2019,93,70,0,0
203851704,2019,68,44,0,0
108770354,2019,965,11,0,0
206850706,2019,0,42,0,0
206870066,2019,126,475,0,0
300190384,2019,30,19,36,0
104370801,2019,1412,11,0,0
200351693,2019,79,79,0,0
203350041,2019,13,50,0,0
203350421,2019,18,71,0,0
208150179,2019,0,0,0,0
201150085,2019,20,58,0,0
208150161,2019,18,32,0,0
204770092,2019,8,32,0,0
204751871,2019,33,371,6,0
201150076,2019,77,266,1,0
109850725,2019,862,9,0,0
204551194,2019,16,87,0,0
204551828,2019,178,395,3,0
203150316,2019,34,57,0,0
203050829,2019,5,57,0,0
208750166,2019,24,129,0,0
202751595,2019,32,114,0,0
102790186,2019,904,56,2,0
101850264,2019,1053,7,6,0
202752751,2019,3,47,0,0
201751235,2019,16,29,0,0
202550703,2019,38,387,4,0
101451503,2019,832,23,0,0
101690103,2019,867,40,0,0
200752757,2019,81,291,0,0
200790419,2019,1,7,0,0
200752748,2019,53,306,3,0
300150518,2019,21,17,12,0
101290073,2019,742,1,0,0
200751256,2019,6,127,0,0
202454556,2019,17,115,0,0
202453567,2019,10,147,0,0
104251232,2019,769,45,0,0
105290034,2019,1285,13,1,0
202353117,2019,64,302,2,0
202353126,2019,3,6,0,0
201450028,2019,23,80,0,0
100751363,2019,783,70,0,0
109950257,2019,866,28,1,0
202550696,2019,6,15,0,0
201450082,2019,17,69,0,0
201751226,2019,9,27,0,0
201450037,2019,65,389,0,0
201751244,2019,57,281,1,0
202751656,2019,1,16,0,0
200751556,2019,19,34,0,0
202456313,2019,1,27,0,0
201250718,2019,96,365,1,0
202752769,2019,56,186,4,0
202790411,2019,73,327,1,0
202453576,2019,10,60,0,0
110670119,2019,763,19,0,0
202353108,2019,5,53,0,0
201450091,2019,75,247,2,0
202751647,2019,201,712,2,0
201450107,2019,10,73,0,0
201250709,2019,12,34,0,0
207450513,2019,3,21,0,0
106150583,2019,1222,15,9,0
107250525,2019,418,167,0,0
207450522,2019,28,53,0,0
207451132,2019,0,16,0,0
207450876,2019,4,23,0,0
207450558,2019,0,7,0,0
112910010,2019,782,117,6,0
205550439,2019,34,31,0,0
201050456,2019,173,171,6,0
109272246,2019,951,16,0,0
207450549,2019,78,287,0,0
105951028,2019,824,7,0,0
104790050,2019,1146,19,0,0
201650026,2019,11,11,0,0
201650044,2019,3,21,0,0
207450867,2019,6,18,0,0
106450598,2019,1201,11,0,0
201650017,2019,179,268,8,0
101050775,2019,11274,372,53,2
101451724,2019,13229,252,8,0
200290135,2019,37,20,0,0
102790217,2019,878,12,6,0
208550033,2019,339,243,11,0
208550015,2019,38,38,0,0
106951697,2019,667,25,0,0
208550024,2019,138,94,1,0
206410606,2019,18,12,0,0
206410608,2019,135,140,6,0
106870265,2019,448,8,0,0
107050218,2019,699,56,1,0
100770987,2019,686,68,2,0
205850515,2019,92,119,0,0
205850514,2019,34,55,4,0
205550457,2019,31,100,0,0
108950224,2019,1228,68,7,0
103650012,2019,812,21,0,0
103990106,2019,505,0,0,0
103050778,2019,914,12,0,1
301010202,2019,0,0,0,0
105190068,2019,566,8,0,0
102190030,2019,863,0,4,0
204050059,2019,29,60,0,0
111490230,2024,3,10,0,0
111490229,2024,507,29,0,0
206511462,2024,170,435,6,0
206511444,2024,62,32,0,0
206511471,2024,3,20,0,0
111490229,2023,483,23,2,0
206511444,2023,80,35,0,0
111490230,2023,7,2,0,0
206511462,2023,174,473,0,0
206511462,2022,250,493,0,0
111490230,2022,1,0,4,0
206511444,2022,75,49,0,0
111490229,2022,509,29,0,0
206511462,2021,266,345,0,0
111490230,2021,0,0,0,0
111490229,2021,520,64,5,0
206511444,2021,102,36,0,0
206511462,2020,238,453,8,0
206511444,2020,103,48,2,0
206511453,2019,144,161,0,0
206511462,2019,125,266,16,0
206511444,2019,74,32,0,0
103990111,2024,8,0,0,0
103910752,2024,250,28,0,0
103910743,2024,732,31,0,0
103910743,2023,622,16,0,0
103910752,2023,189,0,0,0
103930598,2023,545,4,0,0
103990111,2023,0,0,0,0
103990111,2022,0,0,0,0
103930598,2022,554,19,0,0
103910743,2022,611,10,1,0
103910752,2022,148,8,0,0
103990111,2021,0,0,0,0
103910752,2021,24,0,0,0
103910743,2021,643,15,5,0
103930598,2021,621,26,6,0
103990111,2020,0,0,0,0
103910743,2020,706,9,0,0
103910752,2020,91,0,0,0
103930598,2020,641,3,1,0
103990111,2019,24,0,0,0
103930598,2019,646,7,0,0
103910743,2019,725,14,0,0
103910752,2019,104,0,0,0
107690290,2024,145,2,0,0
104112286,2024,24,0,0,0
107610391,2024,250,5,0,0
107690389,2024,4,0,0,0
103390168,2024,378,9,0,0
104111719,2024,347,14,0,0
107690290,2023,88,0,0,0
104111719,2023,317,11,0,0
107610391,2023,265,3,0,0
103390168,2023,217,36,0,0
107610391,2022,287,3,0,0
107690290,2022,71,0,10,0
104111719,2022,365,17,4,0
103390168,2022,319,17,0,0
103390168,2021,0,0,0,0
104111719,2021,246,57,1,0
107610391,2021,5,0,0,0
107690290,2021,9,2,0,0
107610391,2020,299,4,1,0
104111719,2020,374,3,0,0
103390168,2020,343,16,0,0
103310379,2019,0,0,0,0
107610391,2019,188,0,0,0
104111719,2019,212,24,0,0
103310316,2019,229,15,0,0
203851219,2024,66,47,0,0
104150914,2024,1012,52,0,0
110050058,2024,1039,51,0,0
108890294,2024,477,17,0,0
210401585,2024,49,356,0,0
110351186,2024,1136,11,0,0
102652144,2024,919,1,0,0
111091390,2024,669,40,0,0
200950035,2024,48,324,0,0
110290241,2024,270,0,0,0
109253328,2024,1099,3,0,0
106150635,2024,1008,10,0,0
101150898,2024,846,30,3,0
301290075,2024,54,3,20,0
301290076,2024,208,69,121,0
206250518,2024,33,108,0,0
200190039,2024,27,235,0,0
203150952,2024,25,83,0,0
300750081,2024,99,39,136,0
208450149,2024,18,113,0,0
106390087,2024,559,0,0,0
111050276,2024,692,73,0,0
208910013,2024,163,236,1,0
209710016,2024,87,42,0,0
209910011,2024,56,144,1,0
202455015,2024,127,412,3,0
200950659,2024,9,125,0,0
206551919,2024,52,314,0,0
209710068,2024,279,440,0,0
205590088,2024,65,28,0,0
102950666,2024,579,6,0,0
206552238,2024,84,338,0,0
300550753,2024,95,19,94,0
105750014,2024,1009,21,0,0
204610492,2024,127,110,0,0
209710069,2024,231,474,23,0
104850564,2024,849,19,0,0
111650078,2024,836,140,0,0
209710018,2024,38,71,0,0
208150213,2024,122,553,2,0
200950026,2024,28,67,0,0
203851809,2024,283,617,0,0
204610485,2024,31,81,0,0
206410616,2024,221,235,0,0
105090080,2024,342,0,2,0
200390167,2024,190,209,12,0
103550685,2024,647,21,0,0
300550435,2024,65,42,156,0
300150721,2024,35,2,26,1
300150739,2024,48,25,63,0
300290339,2024,64,5,40,0
300290341,2024,24,24,81,0
200690727,2024,98,431,0,0
102090082,2024,648,3,0,0
204610478,2024,43,23,0,0
209610034,2024,55,35,0,0
210000360,2024,39,11,0,0
209610035,2024,202,358,0,0
205590087,2024,329,357,2,0
100150714,2024,762,2,0,0
206551928,2024,48,83,0,0
200190038,2024,14,41,0,0
206551946,2024,65,391,0,0
206552202,2024,18,74,0,0
208910012,2024,70,43,0,0
202950841,2024,44,599,5,0
208450747,2024,35,271,2,0
208450746,2024,9,60,0,0
200590146,2024,5,10,0,0
208450131,2024,119,818,2,0
206250527,2024,122,509,0,0
205053774,2024,29,145,0,0
205090052,2024,38,90,0,0
207650802,2024,51,265,0,0
206851397,2024,41,137,0,0
206851404,2024,179,170,4,0
209910010,2024,17,44,0,0
201290270,2024,39,89,0,0
209010046,2024,54,324,5,0
208150204,2024,22,131,0,0
204790626,2024,60,239,0,0
202390598,2024,111,601,4,0
109890117,2024,987,29,0,0
104390079,2024,676,0,0,0
209310012,2024,14,55,0,0
300590344,2024,53,0,72,0
108251141,2024,907,0,0,0
202454971,2024,109,546,2,0
107890083,2024,430,0,0,0
111490235,2024,626,5,0,0
103190413,2024,879,19,1,0
202454998,2024,6,86,2,0
300590345,2024,128,92,155,0
210401571,2024,13,114,0,0
203150016,2024,58,54,0,0
203190148,2024,113,631,0,7
203190344,2024,74,436,0,0
210300136,2024,35,344,10,0
208750191,2024,107,596,3,0
208750271,2024,5,24,0,0
202551297,2024,65,697,0,0
300150712,2024,22,31,89,0
202751974,2024,69,406,0,0
209810016,2024,28,43,0,0
207590254,2024,21,38,0,0
207590261,2024,15,43,0,0
207590268,2024,102,267,1,0
209810015,2024,70,160,5,0
300750072,2024,40,8,23,0
202551304,2024,29,78,0,0
209810017,2024,73,376,0,0
210300122,2024,112,738,4,0
202790858,2024,188,665,1,0
202751929,2024,62,90,0,0
300350807,2024,248,24,212,0
210300115,2024,51,98,0,0
210300129,2024,13,46,0,0
202454944,2024,23,98,0,0
202751965,2024,16,123,0,0
300350816,2024,118,25,182,0
209310014,2024,35,450,0,0
202390229,2024,37,48,0,0
202390210,2024,30,144,0,0
208750189,2024,62,92,1,0
209010045,2024,23,44,0,0
203151174,2024,12,98,0,0
300290338,2024,33,53,59,0
201290341,2024,85,546,2,0
207650795,2024,1,26,0,0
207650876,2024,63,613,0,0
203190337,2024,101,611,0,0
207650335,2024,33,116,0,0
200590147,2024,74,286,2,0
202950223,2024,29,111,0,0
200150652,2024,25,16,0,0
210401550,2024,60,117,0,0
105290130,2024,323,3,0,0
210401557,2024,0,15,0,0
200150661,2024,52,298,3,0
210000367,2024,117,127,0,0
210401564,2024,154,553,1,0
109490273,2024,770,5,0,0
210401578,2024,0,12,0,0
106650657,2024,1022,39,0,0
206410615,2024,34,30,0,0
204790619,2024,21,48,0,0
208150197,2024,17,21,0,0
208810031,2024,52,50,0,0
208810032,2024,119,324,2,0
200651812,2024,31,32,0,0
206851388,2024,0,6,0,0
107790277,2024,268,0,0,0
101190516,2024,24,0,0,0
209210187,2024,286,398,0,0
205090108,2024,95,443,0,0
112690288,2024,881,4,0,0
209210015,2024,58,66,0,0
104250913,2024,955,15,0,0
205053765,2024,133,644,0,0
200351639,2024,61,17,0,0
103690069,2024,834,4,0,0
103050742,2024,784,1,0,0
107050263,2024,742,36,0,0
107390120,2024,739,6,4,0
101370250,2024,973,5,0,0
105351122,2024,736,0,0,0
108890294,2023,474,42,0,0
102090082,2023,700,1,0,0
104850564,2023,916,30,2,0
100150714,2023,942,34,0,0
112690288,2023,1018,2,0,0
101150898,2023,862,50,0,0
109490273,2023,778,23,0,0
107790277,2023,301,0,0,0
109253328,2023,1184,18,1,0
209210016,2023,200,394,0,0
200690727,2023,151,450,3,0
205590087,2023,518,422,17,0
200190038,2023,16,36,0,0
202950841,2023,103,560,0,0
200590146,2023,3,17,0,0
207650802,2023,86,452,0,0
201290270,2023,26,80,0,0
209010046,2023,45,458,0,0
202390598,2023,130,692,8,0
209310012,2023,2,67,0,0
202454971,2023,88,717,0,0
202454998,2023,6,95,0,0
210300136,2023,48,380,0,0
202551297,2023,147,717,9,0
207590268,2023,63,242,0,0
209810015,2023,43,85,0,0
209810017,2023,70,346,0,0
202790858,2023,230,811,2,0
202751929,2023,18,162,0,0
202751965,2023,8,116,0,0
208750189,2023,50,192,0,0
203151174,2023,37,113,0,0
203151183,2023,85,685,0,0
210401550,2023,32,104,0,0
210401557,2023,0,8,0,0
210401564,2023,110,638,0,0
210401578,2023,0,18,0,0
204790619,2023,23,50,0,0
208150197,2023,30,46,0,0
209410016,2023,1,60,0,0
206851388,2023,32,16,0,0
205090108,2023,146,481,0,0
205053765,2023,108,698,0,0
107050263,2023,801,22,0,0
105351122,2023,811,0,0,0
102652144,2023,902,1,0,0
110290241,2023,273,0,0,0
106150635,2023,955,9,0,0
206250518,2023,35,86,0,0
208450149,2023,29,115,0,0
208910013,2023,179,407,0,0
206551919,2023,12,297,3,0
206552238,2023,49,364,0,0
209710069,2023,169,287,13,0
209710018,2023,30,37,0,0
203851809,2023,234,493,0,0
200390167,2023,191,204,11,0
300290339,2023,20,5,93,0
300290341,2023,9,15,102,0
300150739,2023,17,25,54,0
300150721,2023,47,3,37,0
300550435,2023,86,26,197,0
103550685,2023,661,5,0,0
105090080,2023,507,0,0,0
206410616,2023,233,220,4,0
200950026,2023,18,32,0,0
208150213,2023,137,554,4,0
111650078,2023,752,245,1,0
105750014,2023,1030,31,3,0
300550753,2023,66,10,99,0
102950666,2023,480,4,1,0
205590088,2023,57,42,0,0
200950659,2023,12,153,0,0
202455015,2023,97,496,0,0
209910011,2023,58,223,0,0
111050276,2023,563,334,0,0
106390087,2023,589,0,0,0
300750081,2023,92,71,188,0
203150952,2023,40,66,0,0
200190039,2023,49,211,0,0
301290076,2023,184,36,186,0
301290075,2023,55,3,45,0
200950035,2023,21,300,0,0
111091390,2023,736,47,0,0
110351186,2023,1164,18,0,0
203150961,2023,73,578,0,0
210401585,2023,50,528,0,0
110050058,2023,965,29,0,0
104150914,2023,1078,31,0,0
101370250,2023,1147,5,0,0
107390120,2023,742,11,0,0
103050742,2023,633,0,0,0
103690069,2023,780,11,0,0
104250913,2023,750,28,0,0
209210015,2023,60,49,0,0
101190516,2023,24,0,0,0
200651812,2023,64,63,0,0
208810032,2023,114,365,0,0
208810031,2023,56,75,5,0
206410615,2023,87,38,0,0
200150661,2023,25,477,0,0
200150652,2023,38,33,0,0
202950223,2023,31,144,0,0
200590147,2023,11,268,0,0
207650335,2023,46,84,0,0
207650876,2023,64,852,0,0
207650795,2023,21,33,0,0
201290341,2023,121,637,0,0
209010045,2023,38,72,0,0
202390210,2023,18,137,0,0
202390229,2023,7,49,2,0
209310014,2023,61,456,0,0
202454944,2023,57,96,0,0
210300129,2023,5,51,0,0
210300115,2023,35,142,0,0
210300122,2023,143,868,3,0
202551304,2023,22,139,0,0
207590261,2023,28,67,0,0
207590254,2023,15,68,0,0
209810016,2023,45,73,1,0
202790767,2023,135,602,0,0
208750271,2023,19,68,3,0
208750191,2023,97,869,0,0
203150025,2023,123,728,0,0
203150016,2023,54,98,2,0
210401571,2023,19,113,0,0
103190413,2023,816,9,0,0
111490235,2023,619,17,0,0
108251141,2023,908,16,5,0
104390079,2023,551,3,0,0
109890117,2023,1173,12,0,0
204790626,2023,95,339,0,0
208150204,2023,31,124,0,0
209910010,2023,17,65,0,0
209410065,2023,16,201,0,0
206851404,2023,140,578,7,0
206851397,2023,23,162,0,0
205090052,2023,14,118,0,0
205053774,2023,33,167,0,0
206250527,2023,122,500,1,0
208450131,2023,47,725,5,0
208450746,2023,11,68,0,0
208450747,2023,31,219,0,0
208910012,2023,61,38,0,0
206552202,2023,9,42,0,0
206551946,2023,90,447,0,0
206551928,2023,56,79,1,0
209610035,2023,203,348,0,0
209610034,2023,51,30,0,0
209710068,2023,161,415,4,0
209710016,2023,53,64,0,0
203851219,2023,100,34,0,0
200351639,2023,38,36,0,0
106650657,2023,942,6,7,0
105290130,2023,325,0,0,0
106170357,2023,1066,26,0,0
300290338,2023,39,37,78,0
300350816,2023,73,17,268,0
300350807,2023,205,39,199,0
300750072,2023,28,1,48,0
300150712,2023,71,15,134,0
300590345,2023,97,70,147,0
300590344,2023,75,12,122,0
200651812,2022,35,70,0,0
202455015,2022,73,388,3,0
204590811,2022,0,18,0,0
208910013,2022,265,328,0,0
203851201,2022,43,37,0,0
209910011,2022,54,376,0,0
111050276,2022,685,245,0,0
208450149,2022,48,118,0,0
106390087,2022,692,4,0,0
300750081,2022,30,10,93,0
203150952,2022,35,110,0,0
206250518,2022,37,130,0,0
200190039,2022,15,325,0,0
301290076,2022,58,27,64,0
204590832,2022,10,14,0,0
106150635,2022,1120,10,0,0
107790277,2022,656,1,0,0
301290075,2022,34,0,23,0
110290241,2022,291,1,0,0
200950035,2022,85,343,0,0
111091390,2022,787,22,0,0
102652144,2022,1002,2,1,0
200351639,2022,69,37,3,0
110351186,2022,1201,16,0,0
203150961,2022,56,524,0,0
108890294,2022,447,18,0,0
110050058,2022,1100,52,0,0
105351122,2022,826,3,0,0
104150914,2022,1059,32,0,0
109490273,2022,852,8,0,0
101370250,2022,1145,7,0,0
107050263,2022,965,55,0,0
107390120,2022,904,18,0,0
106650657,2022,1032,18,0,0
103050742,2022,903,0,0,0
205053765,2022,168,755,0,0
103690069,2022,809,0,0,0
104250913,2022,738,41,0,0
205090108,2022,87,614,0,0
209210015,2022,86,37,0,0
206851388,2022,1,47,0,0
101190516,2022,24,0,0,0
209410016,2022,3,18,0,0
205590088,2022,98,41,0,0
208810032,2022,240,375,0,0
105290130,2022,395,6,0,0
208810031,2022,72,60,0,0
208150197,2022,16,43,0,0
204590839,2022,12,108,0,0
206410615,2022,61,43,0,0
204590846,2022,72,590,2,0
106170357,2022,1178,43,0,0
200150661,2022,86,410,0,0
